,eta,L2
859,-0.28287588178436107,0.005557865884569138
860,-0.2838146408962111,0.0056431307666305365
861,-0.28476970927899425,0.005728892607320644
862,-0.2857409830794877,0.005815126214866018
863,-0.28672833546430315,0.005901804582803765
864,-0.28773161639154005,0.005988899094236117
865,-0.2887506527958771,0.0060763798052069695
866,-0.289785249091826,0.006164215800371816
867,-0.290835188208886,0.006252375638965866
868,-0.2919002330892595,0.006340827883022206
869,-0.29298012878888846,0.006429541716093334
870,-0.2940746051474552,0.006518487643291356
871,-0.2951833800486503,0.006607638266533846
872,-0.29630616324776915,0.00669696912264594
873,-0.2974426607031377,0.006786459567178138
874,-0.298592579241201,0.00687609367697049
875,-0.29975563154320745,0.006965861156313842
876,-0.3009315411024563,0.0070557582050871336
877,-0.3021200470852817,0.007145788330622868
